run_id,scenario,window_start,window_end,throughput_mbps,pdr_percent,avg_delay_s,tx_packets,rx_packets,rx_bytes,udp_rx_in_window,udp_expected_in_window,udp_loss_percent,overhead_ratio,hello_count,olsr_control_bytes_with_hello,path_hops_internal,min_attacker_trust,avg_attacker_trust,blacklist_max_size,mac_tx_in_window,mac_drop_in_window,mac_tx_total,mac_drop_total
100001782,baseline,420.000000,460.000000,0.001944,100.000000,0.023859,18,18,9720,18,18,0.000000,25.969136,1000,252420,6,1.000000,1.000000,0,1704,0,18595,0
100001783,defense_vs_attack,120.000000,160.000000,0.000756,38.888889,0.050063,18,7,3780,7,18,61.111111,103.911111,1000,392784,6,1.000000,1.000000,0,1995,0,7445,0
100001783,attack_only,220.000000,260.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,375200,6,1.000000,1.000000,0,1927,0,12169,0
100001783,baseline,320.000000,360.000000,0.001944,100.000000,0.020842,18,18,9720,18,18,0.000000,39.374486,1000,382720,6,1.000000,1.000000,0,1950,0,16908,0
100001783,defense_only,420.000000,460.000000,0.001944,100.000000,0.018264,18,18,9720,18,18,0.000000,39.619342,1000,385100,6,1.000000,1.000000,0,2005,0,21741,0
100001785,defense_only,120.000000,160.000000,0.001944,100.000000,0.026180,18,18,9720,18,18,0.000000,35.674897,1000,346760,5,1.000000,1.000000,0,1942,0,7250,0
100001785,baseline,220.000000,260.000000,0.001944,100.000000,0.009797,18,18,9720,18,18,0.000000,35.534979,1000,345400,5,1.000000,1.000000,0,1935,0,11976,0
100001785,attack_only,320.000000,360.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,336356,5,1.000000,1.000000,0,1882,0,16593,0
100001785,defense_vs_attack,420.000000,460.000000,0.000972,50.000000,0.023357,18,9,4860,9,18,50.000000,68.851852,1000,334620,5,1.000000,1.000000,0,1889,0,21289,0
100001788,baseline,120.000000,160.000000,0.001944,100.000000,0.031063,18,18,9720,18,18,0.000000,23.946091,1000,232756,6,1.000000,1.000000,0,1714,0,6330,0
100001788,attack_only,220.000000,260.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,236556,6,1.000000,1.000000,0,1645,0,10390,0
100001788,defense_vs_attack,320.000000,360.000000,0.001080,55.555556,0.166755,18,10,5400,10,18,44.444444,42.418519,1000,229060,6,1.000000,1.000000,0,2043,0,14875,0
100001788,defense_only,420.000000,460.000000,0.001944,100.000000,0.019881,18,18,9720,18,18,0.000000,23.852675,1000,231848,6,1.000000,1.000000,0,1707,0,19023,0
100001789,defense_vs_attack,120.000000,160.000000,0.001944,100.000000,0.031917,18,18,9720,18,18,0.000000,30.690947,1000,298316,6,1.000000,1.000000,0,1845,0,6800,0
100001789,baseline,220.000000,260.000000,0.001944,100.000000,0.012016,18,18,9720,18,18,0.000000,29.417284,1000,285936,6,1.000000,1.000000,0,1820,0,11228,0
100001789,defense_only,320.000000,360.000000,0.001944,100.000000,0.026052,18,18,9720,18,18,0.000000,29.479012,1000,286536,6,1.000000,1.000000,0,1806,0,15607,0
100001789,attack_only,420.000000,460.000000,0.001944,100.000000,0.014579,18,18,9720,18,18,0.000000,30.579835,1000,297236,6,1.000000,1.000000,0,1866,0,20082,0
100001790,attack_only,120.000000,160.000000,0.001944,100.000000,0.026466,18,18,9720,18,18,0.000000,31.666667,1000,307800,5,1.000000,1.000000,0,1766,0,6709,0
100001790,defense_vs_attack,220.000000,260.000000,0.001944,100.000000,0.010105,18,18,9720,18,18,0.000000,31.601646,1000,307168,5,1.000000,1.000000,0,1773,0,11030,0
100001790,baseline,320.000000,360.000000,0.001944,100.000000,0.025995,18,18,9720,18,18,0.000000,31.574074,1000,306900,5,1.000000,1.000000,0,1757,0,15262,0
100001790,defense_only,420.000000,460.000000,0.001944,100.000000,0.010042,18,18,9720,18,18,0.000000,31.867901,1000,309756,5,1.000000,1.000000,0,1767,0,19558,0
100001792,attack_only,120.000000,160.000000,0.001944,100.000000,0.020842,18,18,9720,18,18,0.000000,28.661728,1000,278592,4,1.000000,1.000000,0,1832,0,6885,0
100001792,baseline,220.000000,260.000000,0.001944,100.000000,0.007904,18,18,9720,18,18,0.000000,27.459259,1000,266904,4,1.000000,1.000000,0,1769,0,11229,0
100001792,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.017367,18,18,9720,18,18,0.000000,28.437449,1000,276412,4,1.000000,1.000000,0,1863,0,15728,0
100001792,defense_only,420.000000,460.000000,0.001944,100.000000,0.010095,18,18,9720,18,18,0.000000,27.361317,1000,265952,4,1.000000,1.000000,0,1731,0,20065,0
100001801,defense_only,120.000000,160.000000,0.001944,100.000000,0.030915,18,18,9720,18,18,0.000000,21.511934,1000,209096,6,1.000000,1.000000,0,1635,0,5917,0
100001801,attack_only,220.000000,260.000000,0.001944,100.000000,0.022024,18,18,9720,18,18,0.000000,22.406584,1000,217792,6,1.000000,1.000000,0,1638,0,9856,0
100001801,defense_vs_attack,320.000000,360.000000,0.001944,100.000000,0.017750,18,18,9720,18,18,0.000000,22.433333,1000,218052,6,1.000000,1.000000,0,1629,0,13774,0
100001801,baseline,420.000000,460.000000,0.001944,100.000000,0.021526,18,18,9720,18,18,0.000000,21.275309,1000,206796,6,1.000000,1.000000,0,1567,0,17595,0
100001798,baseline,120.000000,160.000000,0.001944,100.000000,0.020958,18,18,9720,18,18,0.000000,31.446502,1000,305660,4,1.000000,1.000000,0,1788,0,6758,0
100001798,defense_vs_attack,220.000000,260.000000,0.001080,55.555556,0.035565,18,10,5400,10,18,44.444444,56.226667,1000,303624,4,1.000000,1.000000,0,1832,0,11138,0
100001798,attack_only,320.000000,360.000000,0.000000,0.000000,0.000000,18,0,0,0,18,100.000000,0.000000,1000,298256,4,1.000000,1.000000,0,1725,0,15413,0
100001798,defense_only,420.000000,460.000000,0.001944,100.000000,0.014518,18,18,9720,18,18,0.000000,31.017695,1000,301492,4,1.000000,1.000000,0,1746,0,19693,0
100001806,attack_only,120.000000,160.000000,0.001944,100.000000,0.021187,18,18,9720,18,18,0.000000,28.903704,1000,280944,4,1.000000,1.000000,0,1745,0,6565,0
